cid,Activite,IsomericSMILES,Canonical_smiles
16110740,0,C1=NC(=NC(=O)N1C[C@H](CO)OCP(=O)(O)O)N,Nc1ncn(C[C@H](CO)OCP(=O)(O)O)c(=O)n1
15151762,0,C1=NN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O,Nc1cnn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
11536570,0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C\C#N)O)O)N,N#C/C=C\[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
11537088,0,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C(\C#N)/Cl)O)O)N,N#C/C(Cl)=C\[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
24814932,0,CCN1C(=NNC1=S)COC2=CC=C(C=C2)NC(=S)NC,CCn1c(COc2ccc(NC(=S)NC)cc2)n[nH]c1=S
24814647,0,CNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2C,CNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2C)cc1
46229327,0,C1=CC=C(C=C1)C2=NC(=NC(=O)N2C[C@@H](CO)OCP(=O)(O)O)N,Nc1nc(-c2ccccc2)n(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
25110667,0,CC1=CN2C(=CN=C2C(=C1)SC3=CC=C(C=C3)O)CSCCC4=CC=CC=C4,Cc1cc(Sc2ccc(O)cc2)c2ncc(CSCCc3ccccc3)n2c1
15986985,0,CCCCCCCCCCCCCCCCOCCCOP(=O)(CC/C=C\CN1C=CC(=O)NC1=O)O,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CC/C=C\Cn1ccc(=O)[nH]c1=O
44225225,0,CCNC(=S)NC1=CC(=C(C=C1)NS(=O)(=O)C)OC2=CC=CC=C2,CCNC(=S)Nc1ccc(NS(C)(=O)=O)c(Oc2ccccc2)c1
44225221,0,CCCNC(=S)NC1=CC(=C(C=C1)NS(=O)(=O)C)OC2=CC=CC=C2,CCCNC(=S)Nc1ccc(NS(C)(=O)=O)c(Oc2ccccc2)c1
44588593,0,CC1=CN2C(=CN=C2C(=C1)N3CCOCC3)CSCCC4=CC=CC=C4,Cc1cc(N2CCOCC2)c2ncc(CSCCc3ccccc3)n2c1
44588705,0,CC1=CN2C(=CN=C2C(=C1)N3C=CN=C3)CSCCC4=CC=CC=C4,Cc1cc(-n2ccnc2)c2ncc(CSCCc3ccccc3)n2c1
44588982,0,CC1=CC(=CN2C1=NC=C2CSCC3=CC=CC=C3)C4=CSC=C4,Cc1cc(-c2ccsc2)cn2c(CSCc3ccccc3)cnc12
25110652,0,CC1=CC(=CN2C1=NC=C2CSCC3=CC=CC=C3)N4C=CC=C4,Cc1cc(-n2cccc2)cn2c(CSCc3ccccc3)cnc12
44588595,0,CC1=CN2C(=CN=C2C(=C1)N3CCCC3)CSCC4=CC=CC=C4,Cc1cc(N2CCCC2)c2ncc(CSCc3ccccc3)n2c1
44588708,0,CC1=CN2C(=CN=C2C(=C1)C#N)CSCCC3=CC=CC=C3,Cc1cc(C#N)c2ncc(CSCCc3ccccc3)n2c1
44588985,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCOCC4,Cc1cc(N2CCOCC2)cn2c(CSCCc3ccccc3)cnc12
44589008,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCCC4=O,Cc1cc(N2CCCC2=O)cn2c(CSCCc3ccccc3)cnc12
25110665,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)SC4=CC=C(C=C4)N,Cc1cc(Sc2ccc(N)cc2)cn2c(CSCCc3ccccc3)cnc12
44588727,0,CC1=CN2C(=CN=C2C(=C1)SC3=CC=C(C=C3)Cl)CSCCC4=CC=CC=C4,Cc1cc(Sc2ccc(Cl)cc2)c2ncc(CSCCc3ccccc3)n2c1
44589032,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC5=CC=CC=C54,Cc1cc(-n2ccc3ccccc32)cn2c(CSCCc3ccccc3)cnc12
44589033,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC5=C4N=CC=C5,Cc1cc(-n2ccc3cccnc32)cn2c(CSCCc3ccccc3)cnc12
44588594,0,CC1=CN2C(=CN=C2C(=C1)N3CCCC3)CSCCC4=CC=CC=C4,Cc1cc(N2CCCC2)c2ncc(CSCCc3ccccc3)n2c1
44588596,0,CC1=CN2C(=CN=C2C(=C1)N3CCN(CC3)C)CSCCC4=CC=CC=C4,Cc1cc(N2CCN(C)CC2)c2ncc(CSCCc3ccccc3)n2c1
44589009,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CC=C4,Cc1cc(-n2cccc2)cn2c(CSCCc3ccccc3)cnc12
44588616,0,CC1=CN2C(=CN=C2C(=C1)N3C=CC=C3)CSCCC4=CC=CC=C4,Cc1cc(-n2cccc2)c2ncc(CSCCc3ccccc3)n2c1
44589034,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)C#N,Cc1cc(C#N)cn2c(CSCCc3ccccc3)cnc12
44225222,0,CS(=O)(=O)NC1=C(C=C(C=C1)NC(=S)NCCC2=CC=CC=C2)OC3=CC=CC=C3,CS(=O)(=O)Nc1ccc(NC(=S)NCCc2ccccc2)cc1Oc1ccccc1
11964538,0,C1C(C1(CN2C=NC3=C2N=C4NC(=CN4C3=O)C5=CC=CC=C5)CO)CO,O=c1c2ncn(CC3(CO)CC3CO)c2nc2[nH]c(-c3ccccc3)cn12
44140466,0,C1=COC(=C1)C2=CN3C(=O)C4=C(N=C3N2)N(C=N4)COCCO,O=c1c2ncn(COCCO)c2nc2[nH]c(-c3ccco3)cn12
46229326,0,CCCCC1=NC(=NC(=O)N1C[C@@H](CO)OCP(=O)(O)O)N,CCCCc1nc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)O
46229325,0,CCCC1=NC(=NC(=O)N1C[C@@H](CO)OCP(=O)(O)O)N,CCCc1nc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)O
46229715,0,CC1=NC(=NC(=O)N1C[C@@H](CO)OCP(=O)(O)O)N,Cc1nc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)O
45269825,0,CC1=CC=C(C=C1)S(=O)(=O)N(CCOCP(=O)(O)O)CN2C=C(C(=O)NC2=O)F,Cc1ccc(S(=O)(=O)N(CCOCP(=O)(O)O)Cn2cc(F)c(=O)[nH]c2=O)cc1
44225466,0,CS(=O)(=O)NC1=C(C=C(C=C1)NC(=S)NCC=C)OC2=CC=CC=C2,C=CCNC(=S)Nc1ccc(NS(C)(=O)=O)c(Oc2ccccc2)c1
44225467,0,CS(=O)(=O)NC1=C(C=C(C=C1)NC(=S)NCC2=CC=CC=C2)OC3=CC=CC=C3,CS(=O)(=O)Nc1ccc(NC(=S)NCc2ccccc2)cc1Oc1ccccc1
44225469,0,CS(=O)(=O)NC1=C(C=C(C=C1)NC(=S)NC2=CC=C(C=C2)[N+](=O)[O-])OC3=CC=CC=C3,CS(=O)(=O)Nc1ccc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)cc1Oc1ccccc1
44225223,0,CS(=O)(=O)NC1=C(C=C(C=C1)NC(=S)NC2CCCCC2)OC3=CC=CC=C3,CS(=O)(=O)Nc1ccc(NC(=S)NC2CCCCC2)cc1Oc1ccccc1
45273249,0,CC1=CC=C(C=C1)S(=O)(=O)N(CCOCP(=O)(O)O)CN2C=CC(=O)NC2=O,Cc1ccc(S(=O)(=O)N(CCOCP(=O)(O)O)Cn2ccc(=O)[nH]c2=O)cc1
45268966,0,CC1=CC=C(C=C1)S(=O)(=O)N(CCOCP(=O)(O)O)CN2C=CC(=NC2=O)N,Cc1ccc(S(=O)(=O)N(CCOCP(=O)(O)O)Cn2ccc(N)nc2=O)cc1
44187553,0,CC1=CC=C(C=C1)S(=O)(=O)N(CCOCP(=O)(O)O)CN2C=C(C(=O)NC2=O)C,Cc1ccc(S(=O)(=O)N(CCOCP(=O)(O)O)Cn2cc(C)c(=O)[nH]c2=O)cc1
44589082,0,CC1=CN2C(=CN=C2C(=C1)C3=CC=CO3)CSCCC4=CC=CC=C4,Cc1cc(-c2ccco2)c2ncc(CSCCc3ccccc3)n2c1
44589007,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCN(CC4)C,Cc1cc(N2CCN(C)CC2)cn2c(CSCCc3ccccc3)cnc12
24814933,0,CCN1C(=NNC1=S)COC2=CC=C(C=C2)NC(=S)NCC=C,C=CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2CC)cc1
24814508,0,CN1C(=NNC1=S)COC2=CC=C(C=C2)N,Cn1c(COc2ccc(N)cc2)n[nH]c1=S
24814794,0,CCNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2C,CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2C)cc1
24814934,0,CNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2CC=C,C=CCn1c(COc2ccc(NC(=S)NC)cc2)n[nH]c1=S
24814935,0,C=CCNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2CC=C,C=CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2CC=C)cc1
24814648,0,CN1C(=NNC1=S)COC2=CC=C(C=C2)NC(=S)NCC=C,C=CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2C)cc1
24814649,0,CCNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2CC,CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2CC)cc1
24814651,0,CCNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2CC=C,C=CCn1c(COc2ccc(NC(=S)NCC)cc2)n[nH]c1=S
24814792,0,CCN1C(=NNC1=S)COC2=CC=C(C=C2)N,CCn1c(COc2ccc(N)cc2)n[nH]c1=S
24814652,0,C=CCN1C(=NNC1=S)COC2=CC=C(C=C2)NC(=S)NC3=CC=CC=C3,C=CCn1c(COc2ccc(NC(=S)Nc3ccccc3)cc2)n[nH]c1=S
44588983,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)C4=CC=CO4,Cc1cc(-c2ccco2)cn2c(CSCCc3ccccc3)cnc12
24814646,0,C=CCN1C(=NNC1=S)COC2=CC=C(C=C2)N,C=CCn1c(COc2ccc(N)cc2)n[nH]c1=S
24814789,0,CCNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2C3=CC=CC=C3,CCNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2-c2ccccc2)cc1
24814936,0,CNC(=S)NC1=CC=C(C=C1)OCC2=NNC(=S)N2C3=CC=CC=C3,CNC(=S)Nc1ccc(OCc2n[nH]c(=S)n2-c2ccccc2)cc1
24814795,0,CN1C(=NNC1=S)COC2=CC=C(C=C2)NC(=S)NC3=CC=CC=C3,Cn1c(COc2ccc(NC(=S)Nc3ccccc3)cc2)n[nH]c1=S
44589006,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4CCCC4,Cc1cc(N2CCCC2)cn2c(CSCCc3ccccc3)cnc12
44589081,0,CC1=CN2C(=CN=C2C(=C1)C3=CSC=C3)CSCC4=CC=CC=C4,Cc1cc(-c2ccsc2)c2ncc(CSCc3ccccc3)n2c1
44589083,0,CC1=CN2C(=CN=C2C(=C1)C3=COC=C3)CSCCC4=CC=CC=C4,Cc1cc(-c2ccoc2)c2ncc(CSCCc3ccccc3)n2c1
25110666,0,CC1=CN2C(=CN=C2C(=C1)N3C=CC=C3)CSCC4=CC=CC=C4,Cc1cc(-n2cccc2)c2ncc(CSCc3ccccc3)n2c1
44588706,0,CC1=CN2C(=CN=C2C(=C1)N3C=CC4=CC=CC=C43)CSCCC5=CC=CC=C5,Cc1cc(-n2ccc3ccccc32)c2ncc(CSCCc3ccccc3)n2c1
44588597,0,CC1=CN2C(=CN=C2C(=C1)N3CCCC3=O)CSCCC4=CC=CC=C4,Cc1cc(N2CCCC2=O)c2ncc(CSCCc3ccccc3)n2c1
44589031,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)N4C=CN=C4,Cc1cc(-n2ccnc2)cn2c(CSCCc3ccccc3)cnc12
44588707,0,CC1=CN2C(=CN=C2C(=C1)N3C=CC4=C3N=CC=C4)CSCCC5=CC=CC=C5,Cc1cc(-n2ccc3cccnc32)c2ncc(CSCCc3ccccc3)n2c1
44589035,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)SC4=CC=C(C=C4)Cl,Cc1cc(Sc2ccc(Cl)cc2)cn2c(CSCCc3ccccc3)cnc12
44588984,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)C4=COC=C4,Cc1cc(-c2ccoc2)cn2c(CSCCc3ccccc3)cnc12
44589080,0,CC1=CC(=CN2C1=NC=C2CSCCC3=CC=CC=C3)SC4=CC=C(C=C4)O,Cc1cc(Sc2ccc(O)cc2)cn2c(CSCCc3ccccc3)cnc12
497003,0,C1=CC=C2C(=C1)N=C(N2S(=O)(=O)C3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])CCC4=CC=CC=N4,O=[N+]([O-])c1ccc(S(=O)(=O)n2c(CCc3ccccn3)nc3ccccc32)c([N+](=O)[O-])c1
162653200,0,C1=CN(C(=O)NC1=O)[C@H]2C([C@@H]([C@](O2)(CO)F)O)(F)F,O=c1ccn([C@@H]2O[C@](F)(CO)[C@@H](O)C2(F)F)c(=O)[nH]1
496999,0,C1=CC=C2C(=C1)N=C(N2S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-])CCC4=CC=CC=N4,O=[N+]([O-])c1ccc(S(=O)(=O)n2c(CCc3ccccn3)nc3ccccc32)cc1
492108,0,C#CCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C#CCCCCc1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
135480764,0,C1=NC2=C(N1OC(CCO)CO)N=C(NC2=O)N,Nc1nc2c(ncn2OC(CO)CCO)c(=O)[nH]1
168273075,0,CCN(CC)CC.CC1=CN(C(=O)NC1=O)CC(CO)(C#C)OCP(=O)(O)O,C#CC(CO)(Cn1cc(C)c(=O)[nH]c1=O)OCP(=O)(O)O.CCN(CC)CC
168270789,0,CCN(CC)CC.C#CC(CN1C=NC2=C(N=CN=C21)N)(CO)OCP(=O)(O)O,C#CC(CO)(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.CCN(CC)CC
168278544,0,CCN(CC)CC.CC(CN1C=NC2=C(N=CN=C21)N)(CO)OCP(=O)(O)O,CC(CO)(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O.CCN(CC)CC
162677160,0,CC1=CC=C(C=C1)C2=C(C3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)COC(=O)C)OC(=O)C)C#CCCN5C(=O)C6=CC=CC=C6C5=O,CC(=O)OC[C@H]1O[C@@H](n2cc3c(C#CCCN4C(=O)c5ccccc5C4=O)c(-c4ccc(C)cc4)oc3nc2=O)C[C@@H]1OC(C)=O
488237,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(CCl)NC#N)CO)O,N#CNC(CCl)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
10422963,0,C1/C(=C/N2C=NC3=C2N=C(N=C3F)N)/C1(CO)CO,Nc1nc(F)c2ncn(/C=C3/CC3(CO)CO)c2n1
46876110,0,C1=C(C(=O)NC(=O)N1C2[C@H]([C@@H]([C@H](O2)CO)O)O)C(CBr)NC#N,N#CNC(CBr)c1cn(C2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O
44590828,0,CCC1(C(=CS(=O)(=O)O1)NCC2=CC=CC=C2)CC3=CC=CC=C3,CCC1(Cc2ccccc2)OS(=O)(=O)C=C1NCc1ccccc1
134382702,0,CCCCCOC(=O)C[C@@H](C(=O)OCCCCC)NP(=O)(CO[C@H](CN1C=CC(=NC1=O)N)CF)OC2=CC=CC=C2,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@@H](CF)Cn1ccc(N)nc1=O)Oc1ccccc1)C(=O)OCCCCC
480976,0,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3N(S2(=O)=O)CC4=CC(=CC=C4)Cl,O=C1c2ccccc2N(Cc2cccc(Cl)c2)S(=O)(=O)N1Cc1ccccc1
6474952,0,C1[C@@H](O[C@H](O1)CO)N2C=C(C(=O)NC2=O)/C=C/Br,O=c1[nH]c(=O)n([C@H]2CO[C@H](CO)O2)cc1/C=C/Br
137656604,0,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OCC(CCN2C=NC3=C2N=C(NC3=O)/N=C/N(C)C)COP(=O)(N[C@@H](C)C(=O)OCC4=CC=CC=C4)OC5=CC=CC=C5)OC6=CC=CC=C6,C[C@H](NP(=O)(OCC(CCn1cnc2c(=O)[nH]c(/N=C/N(C)C)nc21)COP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1ccccc1)Oc1ccccc1)C(=O)OCc1ccccc1
16756193,0,CCCC1=CC=C(C=C1)C#CC2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CCCc1ccc(C#Cc2cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)nc3o2)cc1
137657318,0,CCOP(=O)(C1CC(ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)CC4=CC(=CC=C4)F)OCC,CCOP(=O)(OCC)C1CC(Cn2c(=O)n(Cc3cccc(F)c3)c(=O)c3ccccc32)ON1C
90683381,0,CC1=CC=C(C=C1)C2=CN(N=N2)C/C=C\3/C(=C(C(=O)O3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,Cc1ccc(-c2cn(C/C=C3\OC(=O)C(OCc4ccccc4)=C3OCc3ccccc3)nn2)cc1
122180134,0,CCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,CCCN1C(=O)c2cccc3cc(NC(=O)[C@@H]4C[C@@H](P(=O)(OCC)OCC)N(C)O4)cc(c23)C1=O
122180136,0,CCCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,CCCCN1C(=O)c2cccc3cc(NC(=O)[C@@H]4C[C@@H](P(=O)(OCC)OCC)N(C)O4)cc(c23)C1=O
137650796,0,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OCC(CO)OCN2C=NC3=C2N=C(NC3=O)N)OC4=CC=CC5=CC=CC=C54,C[C@H](NP(=O)(OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
6479196,0,C1[C@@H](O[C@H](O1)CO)N2C=C(C(=O)NC2=O)/C=C/Cl,O=c1[nH]c(=O)n([C@H]2CO[C@H](CO)O2)cc1/C=C/Cl
56663186,0,C[C@@H](C(=O)OC)NP(=O)(OC[C@@H]1[C@H](C([C@@H](O1)N2C=C(C(=O)NC2=O)I)(F)F)O)OC3=CC=CC4=CC=CC=C43,COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2cc(I)c(=O)[nH]c2=O)C(F)(F)[C@@H]1O)Oc1cccc2ccccc12
76685072,0,CCOC(=O)[C@H](CC1=CC=CC=C1)NP(=O)(COCCN2C=NC(=NC2=O)N)N[C@@H](CC3=CC=CC=C3)C(=O)OCC,CCOC(=O)[C@H](Cc1ccccc1)NP(=O)(COCCn1cnc(N)nc1=O)N[C@@H](Cc1ccccc1)C(=O)OCC
56665192,0,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(OCCOCCCCCCCCCCO)OCCOCCCCCCCCCCO)N,Nc1ncnc2c1ncn2CCOCP(=O)(OCCOCCCCCCCCCCO)OCCOCCCCCCCCCCO
145985310,0,C[C@@H](C(=O)OC(C)C)NP(=O)(CO[C@H]1C[C@H](C[C@@H]1O)N2C=NC3=C2N=C(NC3=O)N)N[C@@H](C)C(=O)OC(C)C,CC(C)OC(=O)[C@H](C)NP(=O)(CO[C@H]1C[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@@H]1O)N[C@@H](C)C(=O)OC(C)C
145955644,0,C[C@@H](C(=O)OC(C)C)NP(=O)(C/C=C(\C)/CN1C=CC(=O)NC1=O)OC2=CC=CC3=C2CCCC3,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2c1CCCC2)Cn1ccc(=O)[nH]c1=O
503310,0,C1[C@H](O[C@H](O1)CO)N2C=C(C(=O)NC2=O)Br,O=c1[nH]c(=O)n([C@@H]2CO[C@H](CO)O2)cc1Br
6479198,0,C1[C@@H](O[C@H](O1)CO)N2C=C(C(=O)NC2=O)/C=C/I,O=c1[nH]c(=O)n([C@H]2CO[C@H](CO)O2)cc1/C=C/I
6474954,0,C1[C@H](O[C@@H](O1)CO)N2C=C(C(=O)NC2=O)/C=C/Br,O=c1[nH]c(=O)n([C@@H]2CO[C@@H](CO)O2)cc1/C=C/Br
66377,0,CCC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
5271148,0,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C#CCCCCCCCCCF)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#CCCCCCCCCCF
137657936,0,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OCC(CCN2C=NC3=C2N=C(NC3=O)N)CO)OC4=CC=CC5=CC=CC=C54,C[C@H](NP(=O)(OCC(CO)CCn1cnc2c(=O)[nH]c(N)nc21)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
44582846,0,CC/C=C/C1=CC=CC=C1C2=CC3=CN(C(=O)N=C3O2)[C@H]4C[C@@H]([C@H](O4)CO)O,CC/C=C/c1ccccc1-c1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
513044,0,C#CCCCCCC1=CC2=CN(C(=O)N=C2O1)[C@H]3C[C@@H]([C@H](O3)CO)O,C#CCCCCCc1cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)nc2o1
56683536,0,C[C@@H](C(=O)OCC1=CC=CC=C1)NP(=O)(OC[C@@H]2[C@H](C([C@@H](O2)N3C=C(C(=O)NC3=O)I)(F)F)O)OC4=CC=CC5=CC=CC=C54,C[C@H](NP(=O)(OC[C@H]1O[C@@H](n2cc(I)c(=O)[nH]c2=O)C(F)(F)[C@@H]1O)Oc1cccc2ccccc12)C(=O)OCc1ccccc1
472185,0,C1=C(C(=NC(=O)N1CCOCP(=O)(O)O)N)Br,Nc1nc(=O)n(CCOCP(=O)(O)O)cc1Br
122180133,0,CCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,CCCN1C(=O)c2cccc3cc(NC(=O)[C@H]4C[C@@H](P(=O)(OCC)OCC)N(C)O4)cc(c23)C1=O
122180135,0,CCCCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,CCCCN1C(=O)c2cccc3cc(NC(=O)[C@H]4C[C@@H](P(=O)(OCC)OCC)N(C)O4)cc(c23)C1=O
60167461,0,COC1=CC(=CC(=C1)C#CC#CC2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O)OC,COc1cc(C#CC#Cc2cn([C@H]3C[C@H](O)[C@@H](CO)O3)c(=O)[nH]c2=O)cc(OC)c1
134382929,0,CCCCCOC(=O)C[C@@H](C(=O)OCCCCC)NP(=O)(CO[C@@H](COC1=NC=CC(=N1)N)CF)OC2=CC=CC=C2,CCCCCOC(=O)C[C@H](NP(=O)(CO[C@H](CF)COc1nccc(N)n1)Oc1ccccc1)C(=O)OCCCCC
156010138,0,CCCCCOC(=O)[C@H](C(C)C)NP(=O)(CO[C@@H](COC1=NC=CC(=N1)N)CF)OC2=CC=CC=C2,CCCCCOC(=O)[C@@H](NP(=O)(CO[C@H](CF)COc1nccc(N)n1)Oc1ccccc1)C(C)C
11617745,0,CCCCCCC#CC1=CC2=CN(C(=O)N=C2O1)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CCCCCCC#Cc1cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c(=O)nc2o1
145962973,0,CC1=CN(C(=O)NC1=O)C/C(=C\CP(=O)(N[C@@H](C)C(=O)OC(C)C)OC2=CC=CC3=CC=CC=C32)/C,C/C(=C/CP(=O)(N[C@@H](C)C(=O)OC(C)C)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O
122180141,0,CCN(CC)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)NC(=O)[C@H]4C[C@H](N(O4)C)P(=O)(OCC)OCC,CCOP(=O)(OCC)[C@@H]1C[C@H](C(=O)Nc2cc3c4c(cccc4c2)C(=O)N(CCN(CC)CC)C3=O)ON1C
145961673,0,CC1=CN(C(=O)NC1=O)C/C(=C/CP(=O)(N[C@@H](C)C(=O)OCC2=CC=CC=C2)OC3=CC=CC4=CC=CC=C43)/C,C/C(=C\CP(=O)(N[C@@H](C)C(=O)OCc1ccccc1)Oc1cccc2ccccc12)Cn1cc(C)c(=O)[nH]c1=O
16072392,0,C1=NC(=C2C(=N1)N(C=N2)/C=C/3\[C@H]([C@@H]3F)CO)N,Nc1ncnc2c1ncn2/C=C1/[C@@H](F)[C@@H]1CO
60167464,0,C1CCC(C1)CC#CC#CC2=CN(C(=O)NC2=O)[C@H]3C[C@@H]([C@H](O3)CO)O,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C#CC#CCC1CCCC1
11523679,0,CCCCCCC#CC1=CC2=CN(C(=O)N=C2O1)[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O,CCCCCCC#Cc1cc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c(=O)nc2o1
56661755,0,C1=NC(=C2C(=N1)N(C=N2)CCOCP(=O)(OCCCCCCCCCCO)OCCCCCCCCCCO)N,Nc1ncnc2c1ncn2CCOCP(=O)(OCCCCCCCCCCO)OCCCCCCCCCCO
137654240,0,CCOP(=O)([C@@H]1C[C@H](ON1C)CN2C3=CC=CC=C3C(=O)N(C2=O)C(=O)C4=CC=CC=C4F)OCC,CCOP(=O)(OCC)[C@@H]1C[C@@H](Cn2c(=O)n(C(=O)c3ccccc3F)c(=O)c3ccccc32)ON1C
51040857,0,CC(C)(C)C1=CC=C(C=C1)N2C=C(N=N2)C3=CN(C(=O)NC3=O)[C@H]4C[C@@H]([C@H](O4)CO)O,CC(C)(C)c1ccc(-n2cc(-c3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)[nH]c3=O)nn2)cc1
156014826,0,CCCCCOC(=O)[C@H](C(C)C)NP1(=O)CO[C@@H](CO1)COC2=NC=CC(=N2)N,CCCCCOC(=O)[C@@H](NP1(=O)CO[C@H](COc2nccc(N)n2)CO1)C(C)C
